@relation inflection_verbs
@attribute ending {ar,er,ir}
@attribute endingstem string
@attribute penSyl string
@attribute person {0, 1, 2, 3}
@attribute number {0, 1}
@attribute tense {0, 1, 2, 3, 4}
@attribute mood {0, 1, 2, 3}
@attribute suff1 string
@attribute suff2 string
@attribute stemC1 string
@attribute stemC2 string
@attribute stemC3 {ANY, yag}
@data
ir,dec,ANY,2,1,0,0,decís,ANY,ANY,ANY,ANY
ir,dec,ANY,3,1,0,0,dicen,ANY,ANY,ANY,ANY
ir,NULL,NULL,1,0,0,0,voy,ANY,ANY,ANY,ANY
ir,NULL,NULL,2,0,0,0,vas,ANY,ANY,ANY,ANY
ir,NULL,NULL,3,0,0,0,va,ANY,ANY,ANY,ANY
ir,NULL,NULL,1,1,0,0,vamos,ANY,ANY,ANY,ANY
ir,NULL,NULL,2,1,0,0,vais,ANY,ANY,ANY,ANY
ir,NULL,NULL,3,1,0,0,van,ANY,ANY,ANY,ANY
ir,ull,ANY,1,0,0,0,ullo,ANY,ANY,ANY,ANY
ir,ull,ANY,2,0,0,0,ulles,ANY,ANY,ANY,ANY
ir,ull,ANY,3,0,0,0,ulle,ANY,ANY,ANY,ANY
ir,ull,ANY,1,1,0,0,ullimos,ANY,ANY,ANY,ANY
ir,ull,ANY,2,1,0,0,ullís,ANY,ANY,ANY,ANY
ir,ull,ANY,3,1,0,0,ullen,ANY,ANY,ANY,ANY
ir,uñ,ANY,1,0,0,0,uño,ANY,ANY,ANY,ANY
ir,uñ,ANY,2,0,0,0,uñes,ANY,ANY,ANY,ANY
ir,uñ,ANY,3,0,0,0,uñe,ANY,ANY,ANY,ANY
ir,uñ,ANY,1,1,0,0,uñimos,ANY,ANY,ANY,ANY
ir,uñ,ANY,2,1,0,0,uñís,ANY,ANY,ANY,ANY
ir,uñ,ANY,3,1,0,0,uñen,ANY,ANY,ANY,ANY
ir,u,ANY,1,0,1,0,uía,ANY,ANY,ANY,ANY
ir,u,ANY,2,0,1,0,uías,ANY,ANY,ANY,ANY
ir,u,ANY,3,0,1,0,uía,ANY,ANY,ANY,ANY
ir,u,ANY,1,1,1,0,uíamos,ANY,ANY,ANY,ANY
ir,u,ANY,2,1,1,0,uíais,ANY,ANY,ANY,ANY
ir,u,ANY,3,1,1,0,uían,ANY,ANY,ANY,ANY
ir,ü,ANY,1,0,1,0,üía,ANY,ANY,ANY,ANY
ir,ü,ANY,2,0,1,0,üías,ANY,ANY,ANY,ANY
ir,ü,ANY,3,0,1,0,üía,ANY,ANY,ANY,ANY
ir,ü,ANY,1,1,1,0,üíamos,ANY,ANY,ANY,ANY
ir,ü,ANY,2,1,1,0,üíais,ANY,ANY,ANY,ANY
ir,ü,ANY,3,1,1,0,üían,ANY,ANY,ANY,ANY
ir,dec,ANY,1,0,1,0,decía,ANY,ANY,ANY,ANY
ir,dec,ANY,2,0,1,0,decías,ANY,ANY,ANY,ANY
ir,dec,ANY,3,0,1,0,decía,ANY,ANY,ANY,ANY
ir,dec,ANY,1,1,1,0,decíamos,ANY,ANY,ANY,ANY
ir,dec,ANY,2,1,1,0,decíais,ANY,ANY,ANY,ANY
ir,dec,ANY,3,1,1,0,decían,ANY,ANY,ANY,ANY
ir,NULL,NULL,1,0,1,0,iba,ANY,ANY,ANY,ANY
ir,NULL,NULL,2,0,1,0,ibas,ANY,ANY,ANY,ANY
ir,NULL,NULL,3,0,1,0,iba,ANY,ANY,ANY,ANY
ir,NULL,NULL,1,1,1,0,íbamos,ANY,ANY,ANY,ANY
ir,NULL,NULL,2,1,1,0,ibaís,ANY,ANY,ANY,ANY
ir,NULL,NULL,3,1,1,0,iban,ANY,ANY,ANY,ANY
ir,ull,ANY,1,0,1,0,ullía,ANY,ANY,ANY,ANY
ir,ull,ANY,2,0,1,0,ullías,ANY,ANY,ANY,ANY
ir,ull,ANY,3,0,1,0,ullía,ANY,ANY,ANY,ANY
ir,ull,ANY,1,1,1,0,ullíamos,ANY,ANY,ANY,ANY
ir,ull,ANY,2,1,1,0,ullíais,ANY,ANY,ANY,ANY
ir,ull,ANY,3,1,1,0,ullían,ANY,ANY,ANY,ANY
ir,uñ,ANY,1,0,1,0,uñía,ANY,ANY,ANY,ANY
ir,uñ,ANY,2,0,1,0,uñías,ANY,ANY,ANY,ANY
ir,uñ,ANY,3,0,1,0,uñía,ANY,ANY,ANY,ANY
ir,uñ,ANY,1,1,1,0,uñíamos,ANY,ANY,ANY,ANY
ir,uñ,ANY,2,1,1,0,uñíais,ANY,ANY,ANY,ANY
ir,uñ,ANY,3,1,1,0,uñían,ANY,ANY,ANY,ANY
ir,u,ANY,1,0,3,0,uí,ANY,ANY,ANY,ANY
ir,u,ANY,2,0,3,0,uiste,ANY,ANY,ANY,ANY
ir,u,ANY,3,0,3,0,uyó,ANY,ANY,ANY,ANY
ir,u,ANY,1,1,3,0,uimos,ANY,ANY,ANY,ANY
ir,u,ANY,2,1,3,0,uisteis,ANY,ANY,ANY,ANY
ir,u,ANY,3,1,3,0,uyeron,ANY,ANY,ANY,ANY
ir,ü,ANY,1,0,3,0,üí,ANY,ANY,ANY,ANY
ir,ü,ANY,2,0,3,0,üiste,ANY,ANY,ANY,ANY
ir,ü,ANY,3,0,3,0,uyó,ANY,ANY,ANY,ANY
ir,ü,ANY,1,1,3,0,üimos,ANY,ANY,ANY,ANY
ir,ü,ANY,2,1,3,0,üisteis,ANY,ANY,ANY,ANY
ir,ü,ANY,3,1,3,0,uyeron,ANY,ANY,ANY,ANY
ir,dec,ANY,1,0,3,0,dije,ANY,ANY,ANY,ANY
ir,dec,ANY,2,0,3,0,dijiste,ANY,ANY,ANY,ANY
ir,dec,ANY,3,0,3,0,dijo,ANY,ANY,ANY,ANY
ir,dec,ANY,1,1,3,0,dijimos,ANY,ANY,ANY,ANY
ir,dec,ANY,2,1,3,0,dijisteis,ANY,ANY,ANY,ANY
ir,dec,ANY,3,1,3,0,dijeron,ANY,ANY,ANY,ANY
ir,NULL,NULL,1,0,3,0,fui,ANY,ANY,ANY,ANY
ir,NULL,NULL,2,0,3,0,fuiste,ANY,ANY,ANY,ANY
ir,NULL,NULL,3,0,3,0,fue,ANY,ANY,ANY,ANY
ir,NULL,NULL,1,1,3,0,fuimos,ANY,ANY,ANY,ANY
ir,NULL,NULL,2,1,3,0,fuisteis,ANY,ANY,ANY,ANY
ir,NULL,NULL,3,1,3,0,fueron,ANY,ANY,ANY,ANY
ir,ull,ANY,1,0,3,0,ullí,ANY,ANY,ANY,ANY
ir,ull,ANY,2,0,3,0,ulliste,ANY,ANY,ANY,ANY
ir,ull,ANY,3,0,3,0,ulló,ANY,ANY,ANY,ANY
ir,ull,ANY,1,1,3,0,ullimos,ANY,ANY,ANY,ANY
ir,ull,ANY,2,1,3,0,ullisteis,ANY,ANY,ANY,ANY
ir,ull,ANY,3,1,3,0,ulleron,ANY,ANY,ANY,ANY
ir,uñ,ANY,1,0,3,0,uñí,ANY,ANY,ANY,ANY
ir,uñ,ANY,2,0,3,0,uñiste,ANY,ANY,ANY,ANY
ir,uñ,ANY,3,0,3,0,uñó,ANY,ANY,ANY,ANY
ir,uñ,ANY,1,1,3,0,uñimos,ANY,ANY,ANY,ANY
ir,uñ,ANY,2,1,3,0,uñisteis,ANY,ANY,ANY,ANY
ir,uñ,ANY,3,1,3,0,uñeron,ANY,ANY,ANY,ANY
ir,u,ANY,1,0,2,0,uiré,ANY,ANY,ANY,ANY
ir,u,ANY,2,0,2,0,uirás,ANY,ANY,ANY,ANY
ir,u,ANY,3,0,2,0,uirá,ANY,ANY,ANY,ANY
ir,u,ANY,1,1,2,0,uiremos,ANY,ANY,ANY,ANY
ir,u,ANY,2,1,2,0,uiréis,ANY,ANY,ANY,ANY
ir,u,ANY,3,1,2,0,uirán,ANY,ANY,ANY,ANY
ir,ü,ANY,1,0,2,0,üiré,ANY,ANY,ANY,ANY
ir,ü,ANY,2,0,2,0,üirás,ANY,ANY,ANY,ANY
ir,ü,ANY,3,0,2,0,üirá,ANY,ANY,ANY,ANY
ir,ü,ANY,1,1,2,0,üiremos,ANY,ANY,ANY,ANY
ir,ü,ANY,2,1,2,0,üiréis,ANY,ANY,ANY,ANY
ir,ü,ANY,3,1,2,0,üirán,ANY,ANY,ANY,ANY
ir,dec,ANY,1,0,2,0,diré,ANY,ANY,ANY,ANY
ir,dec,ANY,2,0,2,0,dirás,ANY,ANY,ANY,ANY
ir,dec,ANY,3,0,2,0,dirá,ANY,ANY,ANY,ANY
ir,dec,ANY,1,1,2,0,diremos,ANY,ANY,ANY,ANY
ir,dec,ANY,2,1,2,0,diréis,ANY,ANY,ANY,ANY
ir,dec,ANY,3,1,2,0,dirán,ANY,ANY,ANY,ANY
ir,NULL,NULL,1,0,2,0,iré,ANY,ANY,ANY,ANY
ir,NULL,NULL,2,0,2,0,irás,ANY,ANY,ANY,ANY
ir,NULL,NULL,3,0,2,0,irá,ANY,ANY,ANY,ANY
ir,NULL,NULL,1,1,2,0,iremos,ANY,ANY,ANY,ANY
ir,NULL,NULL,2,1,2,0,iréis,ANY,ANY,ANY,ANY
ir,NULL,NULL,3,1,2,0,irán,ANY,ANY,ANY,ANY
ir,ull,ANY,1,0,2,0,ulliré,ANY,ANY,ANY,ANY
ir,ull,ANY,2,0,2,0,ullirás,ANY,ANY,ANY,ANY
ir,ull,ANY,3,0,2,0,ullirá,ANY,ANY,ANY,ANY
ir,ull,ANY,1,1,2,0,ulliremos,ANY,ANY,ANY,ANY
ir,ull,ANY,2,1,2,0,ulliréis,ANY,ANY,ANY,ANY
ir,ull,ANY,3,1,2,0,ullirán,ANY,ANY,ANY,ANY
ir,uñ,ANY,1,0,2,0,uñiré,ANY,ANY,ANY,ANY
ir,uñ,ANY,2,0,2,0,uñirás,ANY,ANY,ANY,ANY
ir,uñ,ANY,3,0,2,0,uñirá,ANY,ANY,ANY,ANY
ir,uñ,ANY,1,1,2,0,uñiremos,ANY,ANY,ANY,ANY
ir,uñ,ANY,2,1,2,0,uñiréis,ANY,ANY,ANY,ANY
ir,uñ,ANY,3,1,2,0,uñirán,ANY,ANY,ANY,ANY
ir,u,ANY,1,0,4,0,uiría,ANY,ANY,ANY,ANY
ir,u,ANY,2,0,4,0,uirías,ANY,ANY,ANY,ANY
ir,u,ANY,3,0,4,0,uiría,ANY,ANY,ANY,ANY
ir,u,ANY,1,1,4,0,uiríamos,ANY,ANY,ANY,ANY
ir,u,ANY,2,1,4,0,uiríais,ANY,ANY,ANY,ANY
ir,u,ANY,3,1,4,0,uirían,ANY,ANY,ANY,ANY
ir,ü,ANY,1,0,4,0,üiría,ANY,ANY,ANY,ANY
ir,ü,ANY,2,0,4,0,üirías,ANY,ANY,ANY,ANY
ir,ü,ANY,3,0,4,0,üiría,ANY,ANY,ANY,ANY
ir,ü,ANY,1,1,4,0,üiríamos,ANY,ANY,ANY,ANY
ir,ü,ANY,2,1,4,0,üiríais,ANY,ANY,ANY,ANY
ir,ü,ANY,3,1,4,0,üirían,ANY,ANY,ANY,ANY
ir,dec,ANY,1,0,4,0,diría,ANY,ANY,ANY,ANY
ir,dec,ANY,2,0,4,0,dirías,ANY,ANY,ANY,ANY
ir,dec,ANY,3,0,4,0,diría,ANY,ANY,ANY,ANY
ir,dec,ANY,1,1,4,0,diríamos,ANY,ANY,ANY,ANY
ir,dec,ANY,2,1,4,0,diríais,ANY,ANY,ANY,ANY
ir,dec,ANY,3,1,4,0,dirían,ANY,ANY,ANY,ANY
ir,NULL,NULL,1,0,4,0,iría,ANY,ANY,ANY,ANY
ir,NULL,NULL,2,0,4,0,irías,ANY,ANY,ANY,ANY
ir,NULL,NULL,3,0,4,0,iría,ANY,ANY,ANY,ANY
ir,NULL,NULL,1,1,4,0,iríamos,ANY,ANY,ANY,ANY
ir,NULL,NULL,2,1,4,0,iríais,ANY,ANY,ANY,ANY
ir,NULL,NULL,3,1,4,0,irían,ANY,ANY,ANY,ANY
ir,ull,ANY,1,0,4,0,ulliría,ANY,ANY,ANY,ANY
ir,ull,ANY,2,0,4,0,ullirías,ANY,ANY,ANY,ANY
ir,ull,ANY,3,0,4,0,ulliría,ANY,ANY,ANY,ANY
ir,ull,ANY,1,1,4,0,ulliríamos,ANY,ANY,ANY,ANY
ir,ull,ANY,2,1,4,0,ulliríais,ANY,ANY,ANY,ANY
ir,ull,ANY,3,1,4,0,ullirían,ANY,ANY,ANY,ANY
ir,uñ,ANY,1,0,4,0,uñiría,ANY,ANY,ANY,ANY
ir,uñ,ANY,2,0,4,0,uñirías,ANY,ANY,ANY,ANY
ir,uñ,ANY,3,0,4,0,uñiría,ANY,ANY,ANY,ANY
ir,uñ,ANY,1,1,4,0,uñiríamos,ANY,ANY,ANY,ANY
ir,uñ,ANY,2,1,4,0,uñiríais,ANY,ANY,ANY,ANY
ir,uñ,ANY,3,1,4,0,uñirían,ANY,ANY,ANY,ANY
ir,u,ANY,2,0,0,2,uye,ANY,ANY,ANY,ANY
ir,u,ANY,2,1,0,2,uid,ANY,ANY,ANY,ANY
ir,ü,ANY,2,0,0,2,uye,ANY,ANY,ANY,ANY
ir,ü,ANY,2,1,0,2,üid,ANY,ANY,ANY,ANY
ir,dec,ANY,2,0,0,2,di,ANY,ANY,ANY,ANY
ir,dec,ANY,2,1,0,2,decid,ANY,ANY,ANY,ANY
ir,NULL,NULL,2,0,0,2,ve,ANY,ANY,ANY,ANY
ir,NULL,NULL,2,1,0,2,id,ANY,ANY,ANY,ANY
ir,ull,ANY,2,0,0,2,ulle,ANY,ANY,ANY,ANY
ir,ull,ANY,2,1,0,2,ullid,ANY,ANY,ANY,ANY
ir,uñ,ANY,2,0,0,2,uñe,ANY,ANY,ANY,ANY
ir,uñ,ANY,2,1,0,2,uñid,ANY,ANY,ANY,ANY
ir,u,ANY,0,0,0,3,uir,ANY,ANY,ANY,ANY
ir,ü,ANY,0,0,0,3,üir,ANY,ANY,ANY,ANY
ir,dec,ANY,0,0,0,3,decir,ANY,ANY,ANY,ANY
ir,NULL,NULL,0,0,0,3,ir,ANY,ANY,ANY,ANY
ir,ull,ANY,0,0,0,3,ullir,ANY,ANY,ANY,ANY
ir,uñ,ANY,0,0,0,3,uñir,ANY,ANY,ANY,ANY
ir,u,ANY,0,0,1,3,uido,ANY,ANY,ANY,ANY
ir,ü,ANY,0,0,1,3,üido,ANY,ANY,ANY,ANY
ir,dec,ANY,0,0,1,3,dicho,ANY,ANY,ANY,ANY
ir,NULL,NULL,0,0,1,3,ido,ANY,ANY,ANY,ANY
ir,ull,ANY,0,0,1,3,ullido,ANY,ANY,ANY,ANY
ir,uñ,ANY,0,0,1,3,uñido,ANY,ANY,ANY,ANY
ir,u,ANY,0,0,2,3,yendo,ANY,ANY,ANY,ANY
ir,ü,ANY,0,0,2,3,yendo,ANY,ANY,ANY,ANY
ir,dec,ANY,0,0,2,3,diciendo,ANY,ANY,ANY,ANY
ir,NULL,NULL,0,0,2,3,yendo,ANY,ANY,ANY,ANY
ir,ull,ANY,0,0,2,3,llendo,ANY,ANY,ANY,ANY
ir,uñ,ANY,0,0,2,3,ñendo,ANY,ANY,ANY,ANY
ir,u,ANY,1,0,0,1,uya,ANY,ANY,ANY,ANY
ir,u,ANY,2,0,0,1,uyas,ANY,ANY,ANY,ANY
ir,u,ANY,3,0,0,1,uya,ANY,ANY,ANY,ANY
ir,u,ANY,1,1,0,1,uyamos,ANY,ANY,ANY,ANY
ir,u,ANY,2,1,0,1,uyáis,ANY,ANY,ANY,ANY
ir,u,ANY,3,1,0,1,uyan,ANY,ANY,ANY,ANY
ir,ü,ANY,1,0,0,1,uya,ANY,ANY,ANY,ANY
ir,ü,ANY,2,0,0,1,uyas,ANY,ANY,ANY,ANY
ir,ü,ANY,3,0,0,1,uya,ANY,ANY,ANY,ANY
ir,ü,ANY,1,1,0,1,uyamos,ANY,ANY,ANY,ANY
ir,ü,ANY,2,1,0,1,uyáis,ANY,ANY,ANY,ANY
ir,ü,ANY,3,1,0,1,uyan,ANY,ANY,ANY,ANY
ir,dec,ANY,1,0,0,1,diga,ANY,ANY,ANY,ANY
ir,dec,ANY,2,0,0,1,digas,ANY,ANY,ANY,ANY
ir,dec,ANY,3,0,0,1,diga,ANY,ANY,ANY,ANY
ir,dec,ANY,1,1,0,1,digamos,ANY,ANY,ANY,ANY
ir,dec,ANY,2,1,0,1,digáis,ANY,ANY,ANY,ANY
ir,dec,ANY,3,1,0,1,digan,ANY,ANY,ANY,ANY
ir,NULL,NULL,1,0,0,1,vaya,ANY,ANY,ANY,ANY
ir,NULL,NULL,2,0,0,1,vayas,ANY,ANY,ANY,ANY
ir,NULL,NULL,3,0,0,1,vaya,ANY,ANY,ANY,ANY
ir,NULL,NULL,1,1,0,1,vayamos,ANY,ANY,ANY,ANY
ir,NULL,NULL,2,1,0,1,vayáis,ANY,ANY,ANY,ANY
ir,NULL,NULL,3,1,0,1,vayan,ANY,ANY,ANY,ANY
ir,ull,ANY,1,0,0,1,ulla,ANY,ANY,ANY,ANY
ir,ull,ANY,2,0,0,1,ullas,ANY,ANY,ANY,ANY
ir,ull,ANY,3,0,0,1,ulla,ANY,ANY,ANY,ANY
ir,ull,ANY,1,1,0,1,ullamos,ANY,ANY,ANY,ANY
ir,ull,ANY,2,1,0,1,ulláis,ANY,ANY,ANY,ANY
ir,ull,ANY,3,1,0,1,ullan,ANY,ANY,ANY,ANY
ir,uñ,ANY,1,0,0,1,uña,ANY,ANY,ANY,ANY
ir,uñ,ANY,2,0,0,1,uñas,ANY,ANY,ANY,ANY
ir,uñ,ANY,3,0,0,1,uña,ANY,ANY,ANY,ANY
ir,uñ,ANY,1,1,0,1,uñamos,ANY,ANY,ANY,ANY
ir,uñ,ANY,2,1,0,1,uñáis,ANY,ANY,ANY,ANY
ir,uñ,ANY,3,1,0,1,uñan,ANY,ANY,ANY,ANY
ir,u,ANY,1,0,1,1,uyera,uyese,ANY,ANY,ANY
ir,u,ANY,2,0,1,1,uyeras,uyeses,ANY,ANY,ANY
ir,u,ANY,3,0,1,1,uyera,uyese,ANY,ANY,ANY
ir,u,ANY,1,1,1,1,uyéramos,uyésemos,ANY,ANY,ANY
ir,u,ANY,2,1,1,1,uyerais,uyeseis,ANY,ANY,ANY
ir,u,ANY,3,1,1,1,uyeran,uyesen,ANY,ANY,ANY
ir,ü,ANY,1,0,1,1,uyera,uyese,ANY,ANY,ANY
ir,ü,ANY,2,0,1,1,uyeras,uyeses,ANY,ANY,ANY
ir,ü,ANY,3,0,1,1,uyera,uyese,ANY,ANY,ANY
ir,ü,ANY,1,1,1,1,uyéramos,uyésemos,ANY,ANY,ANY
ir,ü,ANY,2,1,1,1,uyerais,uyeseis,ANY,ANY,ANY
ir,ü,ANY,3,1,1,1,uyeran,uyesen,ANY,ANY,ANY
ir,dec,ANY,1,0,1,1,dijera,dijese,ANY,ANY,ANY
ir,dec,ANY,2,0,1,1,dijeras,dijeses,ANY,ANY,ANY
ir,dec,ANY,3,0,1,1,dijera,dijese,ANY,ANY,ANY
ir,dec,ANY,1,1,1,1,dijéramos,dijésemos,ANY,ANY,ANY
ir,dec,ANY,2,1,1,1,dijerais,dijeseis,ANY,ANY,ANY
ir,dec,ANY,3,1,1,1,dijeran,dijesen,ANY,ANY,ANY
ir,NULL,NULL,1,0,1,1,fuera,fuese,ANY,ANY,ANY
ir,NULL,NULL,2,0,1,1,fueras,fueses,ANY,ANY,ANY
ir,NULL,NULL,3,0,1,1,fuera,fuese,ANY,ANY,ANY
ir,NULL,NULL,1,1,1,1,fuéramos,fuésemos,ANY,ANY,ANY
ir,NULL,NULL,2,1,1,1,fuerais,fueseis,ANY,ANY,ANY
ir,NULL,NULL,3,1,1,1,fueran,fuesen,ANY,ANY,ANY
ir,ull,ANY,1,0,1,1,ullera,ullese,ANY,ANY,ANY
ir,ull,ANY,2,0,1,1,ulleras,ulleses,ANY,ANY,ANY
ir,ull,ANY,3,0,1,1,ullera,ullese,ANY,ANY,ANY
ir,ull,ANY,1,1,1,1,ulléramos,ullésemos,ANY,ANY,ANY
ir,ull,ANY,2,1,1,1,ullerais,ulleseis,ANY,ANY,ANY
ir,ull,ANY,3,1,1,1,ulleran,ullesen,ANY,ANY,ANY
ir,uñ,ANY,1,0,1,1,uñera,uñese,ANY,ANY,ANY
ir,uñ,ANY,2,0,1,1,uñeras,uñeses,ANY,ANY,ANY
ir,uñ,ANY,3,0,1,1,uñera,uñese,ANY,ANY,ANY
ir,uñ,ANY,1,1,1,1,uñéramos,uñésemos,ANY,ANY,ANY
ir,uñ,ANY,2,1,1,1,uñerais,uñeseis,ANY,ANY,ANY
ir,uñ,ANY,3,1,1,1,uñeran,uñesen,ANY,ANY,ANY
ir,u,ANY,1,0,2,1,uyere,ANY,ANY,ANY,ANY
ir,u,ANY,2,0,2,1,uyeres,ANY,ANY,ANY,ANY
ir,u,ANY,3,0,2,1,uyere,ANY,ANY,ANY,ANY
ir,u,ANY,1,1,2,1,uyéremos,ANY,ANY,ANY,ANY
ir,u,ANY,2,1,2,1,uyereis,ANY,ANY,ANY,ANY
ir,u,ANY,3,1,2,1,uyeren,ANY,ANY,ANY,ANY
ir,ü,ANY,1,0,2,1,uyere,ANY,ANY,ANY,ANY
ir,ü,ANY,2,0,2,1,uyeres,ANY,ANY,ANY,ANY
ir,ü,ANY,3,0,2,1,uyere,ANY,ANY,ANY,ANY
ir,ü,ANY,1,1,2,1,uyéremos,ANY,ANY,ANY,ANY
ir,ü,ANY,2,1,2,1,uyereis,ANY,ANY,ANY,ANY
ir,ü,ANY,3,1,2,1,uyeren,ANY,ANY,ANY,ANY
ir,dec,ANY,1,0,2,1,dijere,ANY,ANY,ANY,ANY
ir,dec,ANY,2,0,2,1,dijeres,ANY,ANY,ANY,ANY
ir,dec,ANY,3,0,2,1,dijere,ANY,ANY,ANY,ANY
ir,dec,ANY,1,1,2,1,dijéremos,ANY,ANY,ANY,ANY
ir,dec,ANY,2,1,2,1,dijereis,ANY,ANY,ANY,ANY
ir,dec,ANY,3,1,2,1,dijeren,ANY,ANY,ANY,ANY
ir,NULL,NULL,1,0,2,1,fuere,ANY,ANY,ANY,ANY
ir,NULL,NULL,2,0,2,1,fueres,ANY,ANY,ANY,ANY
ir,NULL,NULL,3,0,2,1,fuere,ANY,ANY,ANY,ANY
ir,NULL,NULL,1,1,2,1,fuéremos,ANY,ANY,ANY,ANY
ir,NULL,NULL,2,1,2,1,fuereis,ANY,ANY,ANY,ANY
ir,NULL,NULL,3,1,2,1,fueren,ANY,ANY,ANY,ANY
ir,ull,ANY,1,0,2,1,ullere,ANY,ANY,ANY,ANY
ir,ull,ANY,2,0,2,1,ulleres,ANY,ANY,ANY,ANY
ir,ull,ANY,3,0,2,1,ullere,ANY,ANY,ANY,ANY
ir,ull,ANY,1,1,2,1,ulléremos,ANY,ANY,ANY,ANY
ir,ull,ANY,2,1,2,1,ullereis,ANY,ANY,ANY,ANY
ir,ull,ANY,3,1,2,1,ulleren,ANY,ANY,ANY,ANY
ir,uñ,ANY,1,0,2,1,uñere,ANY,ANY,ANY,ANY
ir,uñ,ANY,2,0,2,1,uñeres,ANY,ANY,ANY,ANY
ir,uñ,ANY,3,0,2,1,uñere,ANY,ANY,ANY,ANY
ir,uñ,ANY,1,1,2,1,uñéremos,ANY,ANY,ANY,ANY
ir,uñ,ANY,2,1,2,1,uñereis,ANY,ANY,ANY,ANY
ir,uñ,ANY,3,1,2,1,uñeren,ANY,ANY,ANY,ANY
